batter,againstTeam,batsman_run
JP Faulkner,Kolkata Knight Riders,14
JP Faulkner,Mumbai Indians,100
JP Faulkner,Pune Warriors,25
JP Faulkner,Rajasthan Royals,11
JP Faulkner,Rising Pune Supergiants,15
JP Faulkner,Royal Challengers Bangalore,53
JP Faulkner,Sunrisers Hyderabad,73
JPR Scantlebury-Searles,Kings XI Punjab,6
JPR Scantlebury-Searles,Rajasthan Royals,2
JR Hazlewood,Chennai Super Kings,7
JR Hazlewood,Punjab Kings,7
JR Hazlewood,Rajasthan Royals,1
JR Hazlewood,Sunrisers Hyderabad,3
JR Hopes,Chennai Super Kings,95
JR Hopes,Deccan Chargers,34
JR Hopes,Delhi Daredevils,4
JR Hopes,Kings XI Punjab,7
JR Hopes,Kolkata Knight Riders,56
JR Hopes,Mumbai Indians,55
JR Hopes,Pune Warriors,13
JR Hopes,Rajasthan Royals,67
JR Hopes,Royal Challengers Bangalore,86
JR Philippe,Delhi Capitals,12
JR Philippe,Kings XI Punjab,0
JR Philippe,Mumbai Indians,33
JR Philippe,Sunrisers Hyderabad,33
Jaskaran Singh,Kings XI Punjab,3
Jaskaran Singh,Kolkata Knight Riders,4
Jaskaran Singh,Mumbai Indians,1
Joginder Sharma,Deccan Chargers,16
Joginder Sharma,Delhi Daredevils,4
Joginder Sharma,Mumbai Indians,16
Joginder Sharma,Rajasthan Royals,0
K Goel,Chennai Super Kings,39
K Goel,Delhi Daredevils,39
K Goel,Kolkata Knight Riders,23
K Goel,Mumbai Indians,51
K Goel,Rajasthan Royals,27
K Goel,Royal Challengers Bangalore,39
K Gowtham,Chennai Super Kings,23
K Gowtham,Delhi Capitals,26
K Gowtham,Delhi Daredevils,20
K Gowtham,Kings XI Punjab,16
K Gowtham,Kolkata Knight Riders,24
K Gowtham,Mumbai Indians,55
K Gowtham,Rajasthan Royals,0
K Gowtham,Royal Challengers Bangalore,14
K Gowtham,Sunrisers Hyderabad,8
K Kartikeya,Kolkata Knight Riders,3
K Rabada,Chennai Super Kings,16
K Rabada,Delhi Capitals,8
K Rabada,Gujarat Titans,1
K Rabada,Kings XI Punjab,11
K Rabada,Kolkata Knight Riders,34
K Rabada,Lucknow Super Giants,2
K Rabada,Mumbai Indians,80
K Rabada,Rajasthan Royals,11
K Rabada,Royal Challengers Bangalore,0
K Rabada,Sunrisers Hyderabad,23
K Upadhyay,Kolkata Knight Riders,1
K Upadhyay,Royal Challengers Bangalore,11
K Yadav,Mumbai Indians,0
KA Jamieson,Chennai Super Kings,16
KA Jamieson,Kolkata Knight Riders,15
KA Jamieson,Mumbai Indians,6
KA Jamieson,Punjab Kings,16
KA Jamieson,Sunrisers Hyderabad,12
KA Pollard,Chennai Super Kings,583
KA Pollard,Deccan Chargers,70
KA Pollard,Delhi Capitals,52
KA Pollard,Delhi Daredevils,311
KA Pollard,Gujarat Lions,74
KA Pollard,Gujarat Titans,4
KA Pollard,Kings XI Punjab,506
KA Pollard,Kolkata Knight Riders,309
KA Pollard,Lucknow Super Giants,44
KA Pollard,Pune Warriors,55
KA Pollard,Punjab Kings,41
KA Pollard,Rajasthan Royals,348
KA Pollard,Rising Pune Supergiants,51
KA Pollard,Royal Challengers Bangalore,556
KA Pollard,Sunrisers Hyderabad,433
KAJ Roach,Mumbai Indians,10
KB Arun Karthik,Chennai Super Kings,5
KB Arun Karthik,Delhi Daredevils,5
KB Arun Karthik,Kings XI Punjab,6
KB Arun Karthik,Kolkata Knight Riders,1
KB Arun Karthik,Mumbai Indians,31
KB Arun Karthik,Rajasthan Royals,3
KB Arun Karthik,Sunrisers Hyderabad,0
KC Cariappa,Delhi Daredevils,1
KC Cariappa,Gujarat Lions,1
KC Cariappa,Royal Challengers Bangalore,12
KC Cariappa,Sunrisers Hyderabad,10
KC Sangakkara,Chennai Super Kings,131
KC Sangakkara,Deccan Chargers,186
KC Sangakkara,Delhi Daredevils,239
KC Sangakkara,Kings XI Punjab,40
KC Sangakkara,Kochi Tuskers Kerala,65
KC Sangakkara,Kolkata Knight Riders,216
KC Sangakkara,Mumbai Indians,299
KC Sangakkara,Pune Warriors,146
KC Sangakkara,Rajasthan Royals,177
KC Sangakkara,Royal Challengers Bangalore,188
KD Karthik,Chennai Super Kings,647
KD Karthik,Deccan Chargers,164
KD Karthik,Delhi Capitals,154
KD Karthik,Delhi Daredevils,378
KD Karthik,Gujarat Titans,4
KD Karthik,Kings XI Punjab,557
KD Karthik,Kochi Tuskers Kerala,69
KD Karthik,Kolkata Knight Riders,366
KD Karthik,Lucknow Super Giants,50
KD Karthik,Mumbai Indians,345
KD Karthik,Pune Warriors,138
KD Karthik,Punjab Kings,66
KD Karthik,Rajasthan Royals,614
KD Karthik,Rising Pune Supergiants,65
KD Karthik,Royal Challengers Bangalore,431
KD Karthik,Sunrisers Hyderabad,329
KH Pandya,Chennai Super Kings,130
KH Pandya,Delhi Capitals,137
KH Pandya,Delhi Daredevils,154
KH Pandya,Gujarat Lions,53
KH Pandya,Gujarat Titans,26
KH Pandya,Kings XI Punjab,127
KH Pandya,Kolkata Knight Riders,161
KH Pandya,Mumbai Indians,2
KH Pandya,Punjab Kings,10
KH Pandya,Rajasthan Royals,113
KH Pandya,Rising Pune Supergiants,65
KH Pandya,Royal Challengers Bangalore,153
KH Pandya,Sunrisers Hyderabad,195
KJ Abbott,Kolkata Knight Riders,12
KJ Abbott,Rising Pune Supergiants,1
KJ Abbott,Royal Challengers Bangalore,0
KK Ahmed,Chennai Super Kings,0
KK Ahmed,Delhi Capitals,0
KK Ahmed,Gujarat Titans,0
KK Ahmed,Kings XI Punjab,0
KK Ahmed,Mumbai Indians,1
KK Cooper,Delhi Daredevils,34
KK Cooper,Kings XI Punjab,13
KK Cooper,Kolkata Knight Riders,5
KK Cooper,Mumbai Indians,30
KK Cooper,Royal Challengers Bangalore,8
KK Cooper,Sunrisers Hyderabad,26
KK Nair,Chennai Super Kings,102
KK Nair,Delhi Capitals,1
KK Nair,Delhi Daredevils,257
KK Nair,Gujarat Lions,51
KK Nair,Kings XI Punjab,78
KK Nair,Kolkata Knight Riders,187
KK Nair,Mumbai Indians,172
KK Nair,Rajasthan Royals,34
KK Nair,Rising Pune Supergiants,137
KK Nair,Royal Challengers Bangalore,232
KK Nair,Sunrisers Hyderabad,245
KL Nagarkoti,Chennai Super Kings,0
KL Nagarkoti,Delhi Capitals,3
KL Nagarkoti,Kings XI Punjab,6
KL Nagarkoti,Rajasthan Royals,9
KL Nagarkoti,Royal Challengers Bangalore,4
KL Rahul,Chennai Super Kings,435
KL Rahul,Delhi Capitals,227
KL Rahul,Delhi Daredevils,148
KL Rahul,Gujarat Lions,51
KL Rahul,Gujarat Titans,8
KL Rahul,Kings XI Punjab,110
KL Rahul,Kolkata Knight Riders,451
KL Rahul,Mumbai Indians,871
KL Rahul,Punjab Kings,6
KL Rahul,Rajasthan Royals,540
KL Rahul,Rising Pune Supergiants,45
KL Rahul,Royal Challengers Bangalore,610
KL Rahul,Sunrisers Hyderabad,393
KM Jadhav,Chennai Super Kings,96
KM Jadhav,Deccan Chargers,0
KM Jadhav,Delhi Capitals,65
KM Jadhav,Delhi Daredevils,90
KM Jadhav,Gujarat Lions,69
KM Jadhav,Kings XI Punjab,10
KM Jadhav,Kolkata Knight Riders,121
KM Jadhav,Mumbai Indians,164
KM Jadhav,Pune Warriors,25
KM Jadhav,Punjab Kings,12
KM Jadhav,Rajasthan Royals,134
KM Jadhav,Rising Pune Supergiants,25
KM Jadhav,Royal Challengers Bangalore,186
KM Jadhav,Sunrisers Hyderabad,199
KMA Paul,Chennai Super Kings,3
KMA Paul,Mumbai Indians,3
KMA Paul,Sunrisers Hyderabad,12
KMDN Kulasekara,Kings XI Punjab,5
KP Appanna,Deccan Chargers,1
KP Appanna,Delhi Daredevils,1
KP Appanna,Kings XI Punjab,0
KP Pietersen,Chennai Super Kings,66
KP Pietersen,Deccan Chargers,143
KP Pietersen,Delhi Daredevils,53
KP Pietersen,Gujarat Lions,37
KP Pietersen,Kings XI Punjab,188
KP Pietersen,Kolkata Knight Riders,19
KP Pietersen,Mumbai Indians,190
KP Pietersen,Pune Warriors,59
KP Pietersen,Rajasthan Royals,162
KP Pietersen,Royal Challengers Bangalore,33
KP Pietersen,Sunrisers Hyderabad,51
KR Sen,Gujarat Titans,0
KS Bharat,Chennai Super Kings,8
KS Bharat,Delhi Capitals,78
KS Bharat,Kolkata Knight Riders,25
KS Bharat,Mumbai Indians,32
KS Bharat,Rajasthan Royals,44
KS Bharat,Sunrisers Hyderabad,12
KS Sharma,Gujarat Titans,4
KS Williamson,Chennai Super Kings,417
KS Williamson,Delhi Capitals,242
KS Williamson,Delhi Daredevils,255
KS Williamson,Gujarat Lions,6
KS Williamson,Gujarat Titans,62
KS Williamson,Kings XI Punjab,142
KS Williamson,Kolkata Knight Riders,249
KS Williamson,Lucknow Super Giants,16
KS Williamson,Mumbai Indians,51
KS Williamson,Punjab Kings,20
KS Williamson,Rajasthan Royals,221
KS Williamson,Rising Pune Supergiants,57
KS Williamson,Royal Challengers Bangalore,367
KV Sharma,Chennai Super Kings,64
KV Sharma,Deccan Chargers,1
KV Sharma,Delhi Daredevils,35
KV Sharma,Kings XI Punjab,64
KV Sharma,Kolkata Knight Riders,56
KV Sharma,Mumbai Indians,17
KV Sharma,Pune Warriors,7
KV Sharma,Rajasthan Royals,16
KV Sharma,Rising Pune Supergiants,16
KV Sharma,Royal Challengers Bangalore,36
KV Sharma,Sunrisers Hyderabad,5
KW Richardson,Chennai Super Kings,26
KW Richardson,Mumbai Indians,9
KW Richardson,Sunrisers Hyderabad,1
Kamran Akmal,Chennai Super Kings,59
Kamran Akmal,Deccan Chargers,12
Kamran Akmal,Kings XI Punjab,39
Kamran Akmal,Mumbai Indians,18
Kamran Khan,Royal Challengers Bangalore,3
Karanveer Singh,Chennai Super Kings,2
Karanveer Singh,Kolkata Knight Riders,1
Karanveer Singh,Rajasthan Royals,5
Karanveer Singh,Royal Challengers Bangalore,4
Kartik Tyagi,Delhi Capitals,9
Kartik Tyagi,Kolkata Knight Riders,2
Kartik Tyagi,Punjab Kings,1
Kartik Tyagi,Royal Challengers Bangalore,1
Kuldeep Yadav,Chennai Super Kings,5
Kuldeep Yadav,Delhi Capitals,12
Kuldeep Yadav,Delhi Daredevils,7
Kuldeep Yadav,Gujarat Titans,14
Kuldeep Yadav,Lucknow Super Giants,16
Kuldeep Yadav,Mumbai Indians,23
Kuldeep Yadav,Punjab Kings,2
Kuldeep Yadav,Rajasthan Royals,0
Kuldeep Yadav,Royal Challengers Bangalore,26
Kuldeep Yadav,Sunrisers Hyderabad,0
L Ablish,Royal Challengers Bangalore,0
L Balaji,Chennai Super Kings,9
L Balaji,Deccan Chargers,15
L Balaji,Delhi Daredevils,8
L Balaji,Kings XI Punjab,2
L Balaji,Kochi Tuskers Kerala,1
L Balaji,Kolkata Knight Riders,0
L Balaji,Mumbai Indians,0
L Balaji,Royal Challengers Bangalore,1
L Ronchi,Chennai Super Kings,2
L Ronchi,Deccan Chargers,13
L Ronchi,Delhi Daredevils,0
L Ronchi,Kings XI Punjab,11
L Ronchi,Royal Challengers Bangalore,8
LA Carseldine,Chennai Super Kings,9
LA Carseldine,Deccan Chargers,47
LA Carseldine,Kings XI Punjab,16
LA Carseldine,Royal Challengers Bangalore,9
LA Pomersbach,Chennai Super Kings,64
LA Pomersbach,Deccan Chargers,14
LA Pomersbach,Delhi Daredevils,52
LA Pomersbach,Kolkata Knight Riders,16
LA Pomersbach,Mumbai Indians,88
LA Pomersbach,Rajasthan Royals,1
LA Pomersbach,Royal Challengers Bangalore,34
LA Pomersbach,Sunrisers Hyderabad,33
LE Plunkett,Kings XI Punjab,0
LE Plunkett,Rajasthan Royals,1
LH Ferguson,Chennai Super Kings,18
LH Ferguson,Gujarat Lions,1
LH Ferguson,Kings XI Punjab,24
LH Ferguson,Kolkata Knight Riders,0
LH Ferguson,Punjab Kings,5
LH Ferguson,Royal Challengers Bangalore,19
LJ Wright,Chennai Super Kings,2
LJ Wright,Delhi Daredevils,63
LJ Wright,Kings XI Punjab,34
LJ Wright,Royal Challengers Bangalore,7
LMP Simmons,Chennai Super Kings,281
LMP Simmons,Delhi Daredevils,116
LMP Simmons,Kings XI Punjab,230
LMP Simmons,Kolkata Knight Riders,29
LMP Simmons,Rajasthan Royals,112
LMP Simmons,Rising Pune Supergiants,16
LMP Simmons,Royal Challengers Bangalore,127
LMP Simmons,Sunrisers Hyderabad,168
LPC Silva,Kings XI Punjab,23
LPC Silva,Mumbai Indians,17
LPC Silva,Royal Challengers Bangalore,0
LR Shukla,Chennai Super Kings,118
LR Shukla,Deccan Chargers,26
LR Shukla,Delhi Daredevils,60
LR Shukla,Kings XI Punjab,12
LR Shukla,Kolkata Knight Riders,10
LR Shukla,Mumbai Indians,52
LR Shukla,Pune Warriors,0
LR Shukla,Rajasthan Royals,88
LR Shukla,Royal Challengers Bangalore,18
LR Shukla,Sunrisers Hyderabad,21
LRPL Taylor,Chennai Super Kings,181
LRPL Taylor,Deccan Chargers,64
LRPL Taylor,Delhi Daredevils,125
LRPL Taylor,Kings XI Punjab,50
LRPL Taylor,Kochi Tuskers Kerala,2
LRPL Taylor,Kolkata Knight Riders,169
LRPL Taylor,Mumbai Indians,122
LRPL Taylor,Pune Warriors,68
LRPL Taylor,Rajasthan Royals,106
LRPL Taylor,Royal Challengers Bangalore,111
LRPL Taylor,Sunrisers Hyderabad,19
LS Livingstone,Chennai Super Kings,79
LS Livingstone,Delhi Capitals,20
LS Livingstone,Gujarat Titans,94
LS Livingstone,Kolkata Knight Riders,25
LS Livingstone,Lucknow Super Giants,18
LS Livingstone,Mumbai Indians,3
LS Livingstone,Punjab Kings,25
LS Livingstone,Rajasthan Royals,22
LS Livingstone,Royal Challengers Bangalore,106
LS Livingstone,Sunrisers Hyderabad,157
Lalit Yadav,Gujarat Titans,25
Lalit Yadav,Kolkata Knight Riders,23
Lalit Yadav,Lucknow Super Giants,3
Lalit Yadav,Mumbai Indians,70
Lalit Yadav,Punjab Kings,36
Lalit Yadav,Rajasthan Royals,71
Lalit Yadav,Royal Challengers Bangalore,1
M Ashwin,Chennai Super Kings,7
M Ashwin,Delhi Capitals,1
M Ashwin,Kolkata Knight Riders,0
M Ashwin,Lucknow Super Giants,6
M Ashwin,Punjab Kings,0
M Ashwin,Rajasthan Royals,6
M Ashwin,Royal Challengers Bangalore,1
M Ashwin,Sunrisers Hyderabad,14
M Jansen,Gujarat Titans,8
M Jansen,Kolkata Knight Riders,1
M Jansen,Royal Challengers Bangalore,0
M Kaif,Chennai Super Kings,36
M Kaif,Deccan Chargers,51
M Kaif,Delhi Daredevils,28
M Kaif,Kings XI Punjab,24
M Kaif,Kolkata Knight Riders,70
M Kaif,Mumbai Indians,16
M Kaif,Pune Warriors,8
M Kaif,Rajasthan Royals,22
M Kaif,Royal Challengers Bangalore,4
M Kartik,Chennai Super Kings,29
M Kartik,Deccan Chargers,10
M Kartik,Delhi Daredevils,12
M Kartik,Kolkata Knight Riders,0
M Kartik,Mumbai Indians,35
M Kartik,Rajasthan Royals,8
M Kartik,Royal Challengers Bangalore,17
M Kartik,Sunrisers Hyderabad,2
M Klinger,Delhi Daredevils,20
M Klinger,Kolkata Knight Riders,29
M Klinger,Royal Challengers Bangalore,24
M Manhas,Chennai Super Kings,77
M Manhas,Deccan Chargers,63
M Manhas,Delhi Daredevils,35
M Manhas,Kings XI Punjab,157
M Manhas,Kochi Tuskers Kerala,12
M Manhas,Kolkata Knight Riders,1
M Manhas,Mumbai Indians,44
M Manhas,Rajasthan Royals,79
M Manhas,Royal Challengers Bangalore,43
M Manhas,Sunrisers Hyderabad,3
M Markande,Delhi Daredevils,7
M Markande,Kings XI Punjab,7
M Markande,Rajasthan Royals,0
M Markande,Royal Challengers Bangalore,6
M Markande,Sunrisers Hyderabad,7
M Morkel,Chennai Super Kings,2
M Morkel,Deccan Chargers,23
M Morkel,Gujarat Lions,1
M Morkel,Kings XI Punjab,33
M Morkel,Kolkata Knight Riders,6
M Morkel,Mumbai Indians,33
M Morkel,Pune Warriors,1
M Morkel,Rajasthan Royals,4
M Morkel,Royal Challengers Bangalore,23
M Morkel,Sunrisers Hyderabad,0
M Muralitharan,Deccan Chargers,1
M Muralitharan,Delhi Daredevils,3
M Muralitharan,Kings XI Punjab,1
M Muralitharan,Rajasthan Royals,11
M Muralitharan,Royal Challengers Bangalore,4
M Ntini,Rajasthan Royals,11
M Ntini,Royal Challengers Bangalore,0
M Prasidh Krishna,Chennai Super Kings,0
M Prasidh Krishna,Gujarat Titans,4
M Prasidh Krishna,Kings XI Punjab,0
M Prasidh Krishna,Mumbai Indians,1
M Prasidh Krishna,Royal Challengers Bangalore,4
M Rawat,Chennai Super Kings,8
M Rawat,Delhi Daredevils,9
M Rawat,Kings XI Punjab,27
M Rawat,Kolkata Knight Riders,6
M Rawat,Mumbai Indians,1
M Rawat,Royal Challengers Bangalore,4
M Shahrukh Khan,Chennai Super Kings,61
M Shahrukh Khan,Delhi Capitals,31
M Shahrukh Khan,Gujarat Titans,15
M Shahrukh Khan,Kolkata Knight Riders,35
M Shahrukh Khan,Mumbai Indians,15
M Shahrukh Khan,Rajasthan Royals,6
M Shahrukh Khan,Royal Challengers Bangalore,40
M Shahrukh Khan,Sunrisers Hyderabad,67
M Theekshana,Mumbai Indians,0
M Theekshana,Royal Challengers Bangalore,7
M Vijay,Chennai Super Kings,80
M Vijay,Deccan Chargers,91
M Vijay,Delhi Capitals,10
M Vijay,Delhi Daredevils,335
M Vijay,Gujarat Lions,97
M Vijay,Kings XI Punjab,164
M Vijay,Kochi Tuskers Kerala,44
M Vijay,Kolkata Knight Riders,256
M Vijay,Mumbai Indians,412
M Vijay,Pune Warriors,94
M Vijay,Rajasthan Royals,387
M Vijay,Rising Pune Supergiants,112
M Vijay,Royal Challengers Bangalore,394
M Vijay,Sunrisers Hyderabad,143
M Vohra,Chennai Super Kings,68
M Vohra,Delhi Capitals,9
M Vohra,Delhi Daredevils,135
M Vohra,Gujarat Lions,40
M Vohra,Kolkata Knight Riders,241
M Vohra,Mumbai Indians,109
M Vohra,Pune Warriors,65
M Vohra,Punjab Kings,12
M Vohra,Rajasthan Royals,28
M Vohra,Rising Pune Supergiants,65
M Vohra,Royal Challengers Bangalore,98
M Vohra,Sunrisers Hyderabad,203
M de Lange,Delhi Daredevils,1
MA Agarwal,Chennai Super Kings,260
MA Agarwal,Deccan Chargers,35
MA Agarwal,Delhi Capitals,294
MA Agarwal,Delhi Daredevils,64
MA Agarwal,Gujarat Titans,5
MA Agarwal,Kings XI Punjab,136
MA Agarwal,Kochi Tuskers Kerala,33
MA Agarwal,Kolkata Knight Riders,281
MA Agarwal,Lucknow Super Giants,25
MA Agarwal,Mumbai Indians,296
MA Agarwal,Pune Warriors,9
MA Agarwal,Rajasthan Royals,366
MA Agarwal,Royal Challengers Bangalore,310
MA Agarwal,Sunrisers Hyderabad,221
MA Khote,Chennai Super Kings,9
MA Khote,Deccan Chargers,7
MA Khote,Kings XI Punjab,8
MA Starc,Chennai Super Kings,13
MA Starc,Kings XI Punjab,37
MA Starc,Kolkata Knight Riders,12
MA Starc,Mumbai Indians,5
MA Starc,Rajasthan Royals,18
MA Starc,Sunrisers Hyderabad,11
MA Wood,Mumbai Indians,1
MC Henriques,Chennai Super Kings,34
MC Henriques,Deccan Chargers,17
MC Henriques,Delhi Daredevils,187
MC Henriques,Gujarat Lions,81
MC Henriques,Kings XI Punjab,95
MC Henriques,Kolkata Knight Riders,122
MC Henriques,Mumbai Indians,76
MC Henriques,Pune Warriors,27
MC Henriques,Rajasthan Royals,51
MC Henriques,Rising Pune Supergiants,70
MC Henriques,Royal Challengers Bangalore,175
MC Henriques,Sunrisers Hyderabad,65
MC Juneja,Chennai Super Kings,2
MC Juneja,Kings XI Punjab,14
MC Juneja,Kolkata Knight Riders,8
MC Juneja,Mumbai Indians,49
MC Juneja,Rajasthan Royals,20
MC Juneja,Royal Challengers Bangalore,17
MC Juneja,Sunrisers Hyderabad,15
MD Mishra,Chennai Super Kings,34
MD Mishra,Delhi Daredevils,33
MD Mishra,Kings XI Punjab,20
MD Mishra,Kochi Tuskers Kerala,37
MD Mishra,Kolkata Knight Riders,29
MD Mishra,Mumbai Indians,30
MD Mishra,Royal Challengers Bangalore,54
MDKJ Perera,Delhi Daredevils,14
MDKJ Perera,Pune Warriors,0
MEK Hussey,Chennai Super Kings,40
MEK Hussey,Deccan Chargers,54
MEK Hussey,Delhi Daredevils,235
MEK Hussey,Kings XI Punjab,251
MEK Hussey,Kochi Tuskers Kerala,40
MEK Hussey,Kolkata Knight Riders,281
MEK Hussey,Mumbai Indians,258
MEK Hussey,Pune Warriors,75
MEK Hussey,Rajasthan Royals,350
MEK Hussey,Royal Challengers Bangalore,281
MEK Hussey,Sunrisers Hyderabad,112
MF Maharoof,Deccan Chargers,19
MF Maharoof,Kings XI Punjab,22
MF Maharoof,Kolkata Knight Riders,12
MF Maharoof,Mumbai Indians,48
MF Maharoof,Rajasthan Royals,45
MF Maharoof,Royal Challengers Bangalore,31
MG Johnson,Chennai Super Kings,20
MG Johnson,Delhi Daredevils,23
MG Johnson,Kolkata Knight Riders,35
MG Johnson,Mumbai Indians,12
MG Johnson,Rajasthan Royals,26
MG Johnson,Rising Pune Supergiants,13
MG Johnson,Royal Challengers Bangalore,26
MG Johnson,Sunrisers Hyderabad,12
MJ Clarke,Deccan Chargers,41
MJ Clarke,Kolkata Knight Riders,14
MJ Clarke,Mumbai Indians,14
MJ Clarke,Rajasthan Royals,16
MJ Clarke,Royal Challengers Bangalore,13
MJ Guptill,Delhi Capitals,36
MJ Guptill,Delhi Daredevils,98
MJ Guptill,Gujarat Lions,9
MJ Guptill,Kolkata Knight Riders,12
MJ Guptill,Mumbai Indians,52
MJ Guptill,Rising Pune Supergiants,0
MJ Guptill,Royal Challengers Bangalore,39
MJ Guptill,Sunrisers Hyderabad,25
MJ Lumb,Chennai Super Kings,67
MJ Lumb,Deccan Chargers,60
MJ Lumb,Delhi Daredevils,0
MJ Lumb,Kings XI Punjab,124
MJ Lumb,Kolkata Knight Riders,0
MJ Lumb,Mumbai Indians,8
MJ Lumb,Royal Challengers Bangalore,19
MJ McClenaghan,Chennai Super Kings,0
MJ McClenaghan,Delhi Capitals,10
MJ McClenaghan,Delhi Daredevils,1
MJ McClenaghan,Gujarat Lions,1
MJ McClenaghan,Kings XI Punjab,15
MJ McClenaghan,Kolkata Knight Riders,20
MJ McClenaghan,Rajasthan Royals,0
MJ McClenaghan,Rising Pune Supergiants,14
MJ McClenaghan,Royal Challengers Bangalore,13
MJ McClenaghan,Sunrisers Hyderabad,11
MJ Santner,Gujarat Titans,1
MJ Santner,Mumbai Indians,33
MJ Santner,Punjab Kings,9
MJ Santner,Rajasthan Royals,11
MK Lomror,Chennai Super Kings,42
MK Lomror,Delhi Capitals,28
MK Lomror,Gujarat Titans,16
MK Lomror,Kings XI Punjab,9
MK Lomror,Lucknow Super Giants,14
MK Lomror,Mumbai Indians,11
MK Lomror,Punjab Kings,49
MK Lomror,Rajasthan Royals,8
MK Lomror,Royal Challengers Bangalore,50
MK Lomror,Sunrisers Hyderabad,40
MK Pandey,Chennai Super Kings,349
MK Pandey,Deccan Chargers,212
MK Pandey,Delhi Capitals,125
MK Pandey,Delhi Daredevils,332
MK Pandey,Gujarat Lions,25
MK Pandey,Gujarat Titans,6
MK Pandey,Kings XI Punjab,537
MK Pandey,Kolkata Knight Riders,256
MK Pandey,Mumbai Indians,710
MK Pandey,Punjab Kings,13
MK Pandey,Rajasthan Royals,383
MK Pandey,Rising Pune Supergiants,52
MK Pandey,Royal Challengers Bangalore,341
MK Pandey,Sunrisers Hyderabad,316
MK Tiwary,Chennai Super Kings,173
MK Tiwary,Deccan Chargers,102
MK Tiwary,Delhi Daredevils,178
MK Tiwary,Gujarat Lions,31
MK Tiwary,Kings XI Punjab,262
MK Tiwary,Kochi Tuskers Kerala,47
MK Tiwary,Kolkata Knight Riders,83
MK Tiwary,Mumbai Indians,308
MK Tiwary,Pune Warriors,53
MK Tiwary,Rajasthan Royals,206
MK Tiwary,Royal Challengers Bangalore,202
MK Tiwary,Sunrisers Hyderabad,50
ML Hayden,Deccan Chargers,136
ML Hayden,Delhi Daredevils,181
ML Hayden,Kings XI Punjab,152
ML Hayden,Kolkata Knight Riders,71
ML Hayden,Mumbai Indians,257
ML Hayden,Rajasthan Royals,102
ML Hayden,Royal Challengers Bangalore,208
MM Ali,Chennai Super Kings,36
MM Ali,Delhi Capitals,109
MM Ali,Delhi Daredevils,1
MM Ali,Gujarat Titans,22
MM Ali,Kings XI Punjab,4
MM Ali,Kolkata Knight Riders,160
MM Ali,Lucknow Super Giants,35
MM Ali,Mumbai Indians,121
MM Ali,Punjab Kings,46
MM Ali,Rajasthan Royals,159
MM Ali,Royal Challengers Bangalore,60
MM Ali,Sunrisers Hyderabad,157
MM Patel,Chennai Super Kings,0
MM Patel,Deccan Chargers,5
MM Patel,Delhi Daredevils,24
MM Patel,Kings XI Punjab,0
MM Patel,Kolkata Knight Riders,9
MM Patel,Mumbai Indians,0
MM Patel,Pune Warriors,1
MM Patel,Royal Challengers Bangalore,0
MM Patel,Sunrisers Hyderabad,0
MM Sharma,Chennai Super Kings,2
MM Sharma,Delhi Daredevils,30
MM Sharma,Gujarat Lions,5
MM Sharma,Kings XI Punjab,1
MM Sharma,Kolkata Knight Riders,16
MM Sharma,Mumbai Indians,24
MM Sharma,Rising Pune Supergiants,6
MM Sharma,Royal Challengers Bangalore,26
MM Sharma,Sunrisers Hyderabad,12
MN Samuels,Chennai Super Kings,34
MN Samuels,Deccan Chargers,4
MN Samuels,Gujarat Lions,1
MN Samuels,Kings XI Punjab,51
MN Samuels,Mumbai Indians,5
MN Samuels,Rising Pune Supergiants,27
MN Samuels,Royal Challengers Bangalore,34
MN Samuels,Sunrisers Hyderabad,5
MN van Wyk,Delhi Daredevils,74
MN van Wyk,Kings XI Punjab,18
MN van Wyk,Mumbai Indians,32
MN van Wyk,Royal Challengers Bangalore,43
MP Stoinis,Chennai Super Kings,57
MP Stoinis,Delhi Capitals,64
MP Stoinis,Delhi Daredevils,74
MP Stoinis,Gujarat Lions,67
MP Stoinis,Gujarat Titans,2
MP Stoinis,Kings XI Punjab,136
MP Stoinis,Kolkata Knight Riders,113
MP Stoinis,Mumbai Indians,121
MP Stoinis,Punjab Kings,28
MP Stoinis,Rajasthan Royals,187
MP Stoinis,Royal Challengers Bangalore,165
MP Stoinis,Sunrisers Hyderabad,56
MR Marsh,Chennai Super Kings,38
MR Marsh,Deccan Chargers,37
MR Marsh,Delhi Daredevils,13
MR Marsh,Gujarat Lions,7
MR Marsh,Kings XI Punjab,32
MR Marsh,Kolkata Knight Riders,18
MR Marsh,Lucknow Super Giants,37
MR Marsh,Mumbai Indians,38
MR Marsh,Punjab Kings,63
MR Marsh,Rajasthan Royals,124
MR Marsh,Royal Challengers Bangalore,38
MR Marsh,Sunrisers Hyderabad,31
MS Bisla,Chennai Super Kings,232
MS Bisla,Deccan Chargers,29
MS Bisla,Delhi Daredevils,10
MS Bisla,Kings XI Punjab,89
MS Bisla,Kochi Tuskers Kerala,16
MS Bisla,Kolkata Knight Riders,40
MS Bisla,Mumbai Indians,49
MS Bisla,Pune Warriors,13
MS Bisla,Rajasthan Royals,127
MS Bisla,Royal Challengers Bangalore,150
MS Bisla,Sunrisers Hyderabad,43
MS Dhoni,Deccan Chargers,281
MS Dhoni,Delhi Capitals,160
MS Dhoni,Delhi Daredevils,487
MS Dhoni,Gujarat Lions,83
MS Dhoni,Gujarat Titans,7
MS Dhoni,Kings XI Punjab,595
